table name,index name,column
directory_modifications,index_directory_modifications_on_speciality_id,speciality_id
demo_organization_templates,demo_organization_templates_pkey,id
demo_organization_templates,index_demo_organization_templates_on_organization_id,organization_id
demo_organization_templates,index_demo_organization_templates_on_updated_by_id,updated_by_id
demo_organization_practices,demo_organization_practices_pkey,id
demo_organization_practices,index_demo_organization_practices_on_copied_from_id,copied_from_id
demo_organization_practices,index_demo_organization_practices_on_organization_id,organization_id
demo_organization_practices,index_demo_organization_practices_on_practice_id,practice_id
directory_individuals,directory_individuals_pkey,id
directory_individuals,index_directory_individuals_on_reltio_uri,reltio_uri
directory_individuals,index_directory_individuals_on_speciality_id,speciality_id
directory_doctor_claims,directory_doctor_claims_pkey,id
directory_doctor_claims,index_directory_doctor_claims_on_account_id,account_id
directory_doctor_claims,index_directory_doctor_claims_on_directory_doctor_id,directory_doctor_id
decorations,decorations_pkey,id
decorations,index_decorations_on_profile_id,profile_id
decorations,index_decorations_on_ref_decoration_entity_id,ref_decoration_entity_id
decorations,index_decorations_on_ref_decoration_title_id,ref_decoration_title_id
directory_doctors,directory_doctors_pkey,id
directory_doctors,directory_doctor_geographic_search_index,latitude
directory_doctors,directory_doctor_geographic_search_index,longitude
directory_doctors,directory_doctor_geographic_search_index,speciality_id
directory_doctors,directory_doctor_geographic_search_index,country
directory_doctors,directory_doctors_speciality_id_coalesce_idx,speciality_id
directory_doctors,index_directory_doctors_on_finess_site_code,finess_site_code
directory_doctors,index_directory_doctors_on_organization_status_id,organization_status_id
directory_doctors,index_directory_doctors_on_profile_id,profile_id
directory_doctors,index_directory_doctors_on_slug_and_country,slug
directory_doctors,index_directory_doctors_on_slug_and_country,country
directory_doctors,index_directory_doctors_on_speciality_id,speciality_id
directory_activities,directory_activities_pkey,id
directory_activities,index_directory_activities_on_directory_individual_id,directory_individual_id
directory_activities,index_directory_activities_on_directory_workplace_id,directory_workplace_id
directory_activities,index_directory_activities_on_reltio_uri,reltio_uri
directory_workplaces,directory_workplaces_pkey,id
directory_workplaces,index_directory_workplaces_on_reltio_uri,reltio_uri
directory_emails,directory_emails_pkey,id
directory_emails,directory_emails_uniqness,directory_individual_id
directory_emails,directory_emails_uniqness,provider
directory_emails,directory_emails_uniqness,email
directory_emails,index_directory_emails_on_directory_individual_id,directory_individual_id
document_customizations,document_customizations_pkey,id
document_customizations,index_doc_custo_on_account_id_and_practice_id_and_kind,account_id
document_customizations,index_doc_custo_on_account_id_and_practice_id_and_kind,practice_id
document_customizations,index_doc_custo_on_account_id_and_practice_id_and_kind,kind
document_customizations,index_document_customizations_on_account_id,account_id
document_customizations,index_document_customizations_on_practice_id,practice_id
document_categorization_concepts,document_categorization_concepts_pkey,id
document_categorization_concepts,index_document_categorization_concepts_on_name,name
doctowebsite_freemium_views,doctowebsite_freemium_views_pkey,id
doctowebsite_freemium_views,index_doctowebsite_freemium_views_on_directory_doctor_id_unique,directory_doctor_id
doctors_kpis,doctors_kpis_pkey,id
doctors_kpis,index_doctors_kpis_on_speciality_id,speciality_id
document_metadata,document_metadata_pkey,id
document_metadata,index_document_metadata_on_document_id,document_id
document_signatures,document_signatures_pkey,id
document_signatures,index_document_signatures_on_account_id,account_id
document_signatures,index_document_signatures_on_document_id,document_id
document_categorization_macrocategories,document_categorization_macrocategories_pkey,id
document_categorization_macrocategories,index_document_categorization_macrocategories_on_name,name
document_accesses,document_accesses_pkey,id
document_accesses,index_document_accesses_on_appointment_id,appointment_id
document_accesses,index_document_accesses_on_appt_patient_and_creator_partial,patient_id
document_accesses,index_document_accesses_on_appt_patient_and_creator_partial,appointment_id
document_accesses,index_document_accesses_on_appt_patient_and_creator_partial,creator_id
document_accesses,index_document_accesses_on_creator_id,creator_id
document_accesses,index_document_accesses_on_document_id,document_id
document_accesses,index_document_accesses_on_instant_messaging_conversation_id,instant_messaging_conversation_id
document_accesses,index_document_accesses_on_master_patient_id,master_patient_id
document_accesses,index_document_accesses_on_medical_folder_id,medical_folder_id
document_accesses,index_document_accesses_on_patient_id,patient_id
document_accesses,index_document_accesses_on_patient_request_entry_id,patient_request_entry_id
document_accesses,index_document_accesses_on_patient_request_message_id,patient_request_message_id
document_accesses,index_document_accesses_on_prescription_inbox_id,prescription_inbox_id
document_versions,document_versions_pkey,id
document_versions,index_document_versions_on_item_id_and_item_type,item_type
document_versions,index_document_versions_on_item_id_and_item_type,item_id
document_reviews,document_reviews_pkey,id
document_reviews,index_document_reviews_on_appointment_id,appointment_id
documents,documents_pkey,id
documents,index_documents_key,key
documents,index_documents_on_account_id_kind_signature,account_id
documents,index_documents_on_coalesced_encrypted_and_id,id
documents,index_documents_on_consultation_attachments,consultation_attachment_type
documents,index_documents_on_consultation_attachments,consultation_attachment_id
documents,index_documents_on_consultation_id_full,consultation_id
documents,index_documents_on_deleted_at,deleted_at
documents,index_documents_on_ehr_care_plan_id,ehr_care_plan_id
documents,index_documents_on_ehr_import_id,ehr_import_id
documents,index_documents_on_ehr_import_id_and_import_identifier,ehr_import_id
documents,index_documents_on_ehr_import_id_and_import_identifier,import_identifier
documents,index_documents_on_ehr_session,ehr_session_id
documents,index_documents_on_kind,kind
documents,index_documents_on_practitioner_substitute_id,practitioner_substitute_id
documents,index_documents_on_tanker_encrypted_full,tanker_encrypted
e2ee_data_processing_consent_admin_action_usages,e2ee_data_processing_consent_admin_action_usages_pkey,id
e2ee_data_processing_consent_admin_action_usages,index_consent_admin_action_usages_on_admin_action_id,admin_action_id
e2ee_data_processing_consent_admin_action_usages,index_consent_admin_action_usages_on_consent_uuid,e2ee_data_processing_consent_id
doctor_referral_referral_links,doctor_referral_referral_links_pkey,id
doctor_referral_referral_links,index_doctor_referral_referral_links_on_account_id,account_id
doctor_referral_referral_links,index_doctor_referral_referral_links_on_token,token
e2ee_data_processing_consent_group_registrations,e2ee_data_processing_consent_group_registrations_pkey,id
e2ee_data_processing_consent_group_registrations,index_consent_group_registrations_on_account_id,account_id
e2ee_data_processing_consent_group_registrations,index_consent_group_registrations_on_consent_uuid,e2ee_data_processing_consent_id
e2ee_data_processing_consent_group_registrations,index_consent_group_registrations_on_security_tanker_group_id,security_tanker_group_id
ehr_fr_regular_doctors,ehr_fr_regular_doctors_pkey,id
ehr_fr_regular_doctors,index_ehr_fr_regular_doctors_on_account_id,account_id
ehr_fr_regular_doctors,index_ehr_fr_regular_doctors_on_psam_id,psam_id
e_prescription_traces,e_prescription_traces_pkey,id
ehr_audit_versions,ehr_audit_versions_pkey,id
ehr_audit_versions,index_ehr_audit_versions_on_item_type_and_item_id,item_type
ehr_audit_versions,index_ehr_audit_versions_on_item_type_and_item_id,item_id
e_prescription_payloads,e_prescription_payloads_pkey,id
e_prescription_payloads,index_e_prescription_payloads_on_consultation_document_id,consultation_document_id
e_prescription_payloads,index_e_prescription_payloads_on_prescription_id,prescription_id
ehr_de_mcr_exported_data,ehr_de_mcr_exported_data_pkey,id
ehr_de_mcr_exported_data,index_ehr_de_mcr_exported_data_on_practice_id,practice_id
e2ee_data_processing_consents,e2ee_data_processing_consents_pkey,id
e2ee_data_processing_consents,index_e2ee_data_processing_consents_on_organization_id,organization_id
ehr_care_plans,ehr_care_plans_pkey,id
ehr_care_plans,index_ehr_care_plans_active,uuid
ehr_care_plans,index_ehr_care_plans_on_document_id,document_id
ehr_care_plans,index_ehr_care_plans_on_ehr_import_id,ehr_import_id
ehr_care_plans,index_ehr_care_plans_on_import_identifier_and_ehr_import_id,ehr_import_id
ehr_care_plans,index_ehr_care_plans_on_import_identifier_and_ehr_import_id,import_identifier
ehr_care_plans,index_ehr_care_plans_on_medical_folder_id,medical_folder_id
ehr_care_plans,index_ehr_care_plans_on_practitioner_id,practitioner_id
ehr_care_plans,index_ehr_care_plans_on_uuid,uuid
ehr_extractor_versions,ehr_extractor_versions_pkey,id
ehr_fr_sharing_settings,ehr_fr_sharing_settings_pkey,id
ehr_fr_sharing_settings,index_ehr_fr_sharing_settings_on_patient_id,patient_id
ehr_account_preferences,ehr_account_preferences_pkey,id
ehr_account_preferences,index_ehr_account_preferences_on_account_id,account_id
e2ee_data_processing_consent_requests,e2ee_data_processing_consent_requests_pkey,id
e2ee_data_processing_consent_requests,index_consent_requests_on_organization_id,organization_id
e2ee_data_processing_consent_requests,index_e2ee_data_processing_consent_requests_on_consenter_id,consenter_id
e2ee_data_processing_consent_requests,index_e2ee_data_processing_consent_requests_on_requester_id,requester_id
ehr_exports,ehr_exports_pkey,id
ehr_exports,index_ehr_exports_on_account_id,account_id
ehr_authorizations,ehr_authorizations_pkey,id
ehr_authorizations,index_ehr_authorizations_on_account_id,account_id
ehr_authorizations,index_ehr_authorizations_on_patient_base_subscription_id,patient_base_subscription_id
ehr_export_datasets,ehr_export_datasets_pkey,id
ehr_export_datasets,index_ehr_export_datasets_on_ehr_export_id,ehr_export_id
ehr_retrocession_validations,ehr_retrocession_validations_pkey,id
ehr_retrocession_validations,index_ehr_retrocession_validations_on_organization_id,organization_id
ehr_retrocession_validations,index_ehr_retrocession_validations_on_payer_id,payer_id
ehr_retrocession_plan_templates,ehr_retrocession_plan_templates_pkey,id
ehr_retrocession_plan_templates,index_ehr_retrocession_plan_templates_on_organization_id,organization_id
ehr_retrocession_plan_templates,index_ehr_retrocession_plan_templates_on_substitute_id,substitute_id
ehr_retrocession_plan_templates,index_ehr_retrocession_plan_templates_on_titular_id,titular_id
ehr_medical_synthesis_sent,ehr_medical_synthesis_sent_pkey,id
ehr_medical_synthesis_sent,index_ehr_medical_synthesis_sent_on_medical_folder_id,medical_folder_id
ehr_preferences_by_patients,ehr_preferences_by_patients_pkey,id
ehr_preferences_by_patients,index_ehr_preferences_by_patients_on_account_id,account_id
ehr_preferences_by_patients,index_ehr_preferences_by_patients_on_patient_id,patient_id
ehr_preferences_by_patients,index_ehr_preferences_by_patients_on_patient_id_and_account_id,patient_id
ehr_preferences_by_patients,index_ehr_preferences_by_patients_on_patient_id_and_account_id,account_id
ehr_imports_imported_records,ehr_imports_imported_records_pkey,id
ehr_imports_imported_records,index_ehr_imports_imported_records_on_columns_group,ehr_import_id
ehr_imports_imported_records,index_ehr_imports_imported_records_on_columns_group,record_import_identifier
ehr_imports_imported_records,index_ehr_imports_imported_records_on_columns_group,record_type
ehr_imports_imported_records,index_ehr_imports_imported_records_on_ehr_import_id,ehr_import_id
ehr_imports_imported_records,index_ehr_imports_imported_records_on_record_type,record_type
ehr_physiotherapy_assessments,ehr_physiotherapy_assessments_pkey,id
ehr_physiotherapy_assessments,index_ehr_physiotherapy_assessments_on_care_plan_id,care_plan_id
ehr_physiotherapy_assessments,index_ehr_physiotherapy_assessments_on_care_plan_uuid,care_plan_uuid
ehr_pregnancy_care_plans_patient_todo_items,ehr_pregnancy_care_plans_patient_todo_items_pkey,id
ehr_pregnancy_care_plans_patient_todo_items,idx_ehr_pregnancy_care_plan_patient_todo_item,ehr_pregnancy_care_plan_id
ehr_pregnancy_care_plans_patient_todo_items,idx_patient_todo_item_ehr_pregnancy_care_plan,patient_todo_item_id
ehr_pregnancy_care_plans_patient_todo_items,partial_unique_idx_ehr_pregnancy_care_plan_kind,kind
ehr_pregnancy_care_plans_patient_todo_items,partial_unique_idx_ehr_pregnancy_care_plan_kind,ehr_pregnancy_care_plan_id
ehr_patient_base_subscriptions,ehr_patient_base_subscriptions_pkey,id
ehr_patient_base_subscriptions,index_ehr_patient_base_subscriptions_on_subscription_id,subscription_id
ehr_patient_base_subscriptions,index_ehr_patient_base_subscriptions_on_patient_base_id,patient_base_id
ehr_retrocession_plans,ehr_retrocession_plans_pkey,id
ehr_retrocession_plans,index_ehr_retrocession_plans_on_organization_id,organization_id
ehr_retrocession_plans,index_ehr_retrocession_plans_on_payer_id,payer_id
ehr_retrocession_plans,index_ehr_retrocession_plans_on_substitute_id,substitute_id
ehr_imports,ehr_imports_pkey,id
ehr_imports,index_ehr_imports_on_account_id,account_id
ehr_imports,index_ehr_imports_on_assignee_id,assignee_id
ehr_imports,index_ehr_imports_on_cloned_to_id,cloned_to_id
ehr_imports,index_ehr_imports_on_ehr_patient_base_subscription_id,ehr_patient_base_subscription_id
ehr_imports,index_ehr_imports_on_import_ehr_documents_import_id,import_ehr_documents_import_id
ehr_imports,index_ehr_imports_on_organization_id,organization_id
ehr_imports,index_ehr_imports_on_patient_base_id,patient_base_id
ehr_imports,index_ehr_imports_on_ref_software_id,ref_software_id
ehr_patient_regular_doctors,ehr_patient_regular_doctors_pkey,id
ehr_patient_regular_doctors,index_ehr_patient_regular_doctors_on_fr_regular_doctor_id,fr_regular_doctor_id
ehr_patient_regular_doctors,index_ehr_patient_regular_doctors_on_patient_id,patient_id
ehr_patient_regular_doctors,index_unique_ehr_patient_regular_doctors_on_patient_id,patient_id
ehr_retrocession_results,ehr_retrocession_results_pkey,id
ehr_retrocession_results,index_ehr_retrocession_results_on_retrocession_plan_id,retrocession_plan_id
ehr_retrocession_results,retrocessions_results_on_retrocession_plan_id_month_frozen_at,month
ehr_retrocession_results,retrocessions_results_on_retrocession_plan_id_month_frozen_at,retrocession_plan_id
ehr_imports_transformation_errors,ehr_imports_transformation_errors_pkey,id
ehr_retrocession_section_results,ehr_retrocession_section_results_pkey,id
ehr_retrocession_section_results,index_retrocession_section_results_on_retrocession_result_id,retrocession_result_id
ehr_pregnancy_care_plans,ehr_pregnancy_care_plans_pkey,id
ehr_pregnancy_care_plans,index_ehr_pregnancy_care_plans_on_medical_folder_id,medical_folder_id
ehr_physiotherapy_assessment_documents,ehr_physiotherapy_assessment_documents_pkey,id
ehr_vitals_card_metadata,ehr_vitals_card_metadata_pkey,id
ehr_vitals_card_metadata,index_ehr_vitals_card_metadata_on_patient_observation_card_id,patient_observation_card_id
ehr_vitals_patient_observation_trackings,ehr_vitals_patient_observation_trackings_pkey,id
ehr_vitals_patient_observation_trackings,index_observation_tracking_uniqueness,code
ehr_vitals_patient_observation_trackings,index_observation_tracking_uniqueness,code_system
ehr_vitals_patient_observation_trackings,index_observation_tracking_uniqueness,medical_folder_id
ehr_vitals_patient_observation_trackings,index_observation_trackings_on_medical_folder_id,medical_folder_id
patient_observations,patient_observations_pkey,id
patient_observations,index_observation_code_code_sys_medical_folder,medical_folder_id
patient_observations,index_observation_code_code_sys_medical_folder,code
patient_observations,index_observation_code_code_sys_medical_folder,code_system
patient_observations,index_patient_observations_on_consultation_id,consultation_id
patient_observations,index_patient_observations_on_document_id,document_id
patient_observations,index_patient_observations_on_ehr_import_id,ehr_import_id
patient_observations,index_patient_observations_on_main_observation_id,main_observation_id
patient_observations,index_patient_observations_on_medical_folder_id,medical_folder_id
patient_observations,index_patient_observations_on_patient_observation_card_id,patient_observation_card_id
ehr_sessions,ehr_sessions_pkey,id
ehr_sessions,index_ehr_sessions_active_on_medical_folder,medical_folder_id
ehr_sessions,index_ehr_sessions_active_wo_careplans_on_medical_folder,medical_folder_id
ehr_sessions,index_ehr_sessions_not_imported_on_medical_folder,medical_folder_id
ehr_sessions,index_ehr_sessions_on_appointment_id,appointment_id
ehr_sessions,index_ehr_sessions_on_care_plan_uuid,care_plan_uuid
ehr_sessions,index_ehr_sessions_on_ehr_care_plan_id,ehr_care_plan_id
ehr_sessions,index_ehr_sessions_on_ehr_import_id,ehr_import_id
ehr_sessions,index_ehr_sessions_on_import_identifier_and_ehr_import_id,ehr_import_id
ehr_sessions,index_ehr_sessions_on_import_identifier_and_ehr_import_id,import_identifier
ehr_sessions,index_ehr_sessions_on_medical_folder,medical_folder_id
ehr_session_billing_data_retrocession_results,ehr_session_billing_data_retrocession_results_pkey,id
ehr_session_billing_data_retrocession_results,idx_session_bill_data_retro_result_on_retro_result_id,retrocession_result_id
ehr_session_billing_data_retrocession_results,idx_session_bill_data_retro_result_on_session_bill_data_id,session_billing_data_id
ehr_vitals_interpretations,ehr_vitals_interpretations_pkey,id
ehr_vitals_interpretations,index_interpretations_on_observation_id,patient_observation_id
ehr_vitals_codification_mappings,ehr_vitals_codification_mappings_pkey,id
ehr_vitals_codification_mappings,index_codification_mappings_on_patient_observation_id,patient_observation_id
ehr_vitals_contexts,ehr_vitals_contexts_pkey,id
ehr_vitals_document_contexts,ehr_vitals_document_contexts_pkey,id
ehr_vitals_document_contexts,index_document_contexts_on_contexts_id,context_id
ehr_vitals_document_contexts,index_document_contexts_on_document_id,document_id
ehr_vitals_document_contexts,index_vitals_document_contexts_unique,document_id
ehr_vitals_document_contexts,index_vitals_document_contexts_unique,context_id
ehr_vitals_perfect_match_mappings,ehr_vitals_perfect_match_mappings_pkey,id
ehr_vitals_perfect_match_mappings,unique_index_ehr_vitals_perfect_match_mappings_on_name_and_unit,display_name
ehr_vitals_perfect_match_mappings,unique_index_ehr_vitals_perfect_match_mappings_on_name_and_unit,measurement_unit
ehr_vitals_card_metadata_contexts,ehr_vitals_card_metadata_contexts_pkey,id
ehr_vitals_card_metadata_contexts,index_metadata_contexts_on_card_metadata_id,card_metadata_id
ehr_vitals_card_metadata_contexts,index_metadata_contexts_on_contexts_id,context_id
ehr_sent_payment_reminders,ehr_sent_payment_reminders_pkey,id
ehr_sent_payment_reminders,index_ehr_sent_payment_reminders_on_account_id,account_id
ehr_sent_payment_reminders,index_ehr_sent_payment_reminders_on_patient_id,patient_id
ehr_session_billing_data,ehr_session_billing_data_pkey,id
ehr_session_billing_data,index_ehr_session_billing_data_on_account_id,account_id
ehr_session_billing_data,index_ehr_session_billing_data_on_organization_id,organization_id
ehr_session_billing_data,index_ehr_session_billing_data_on_session_id,session_id
ehr_session_billing_data,index_session_billing_data_prestation_date_source_bill_id,bill_id
ehr_session_billing_data,index_session_billing_data_prestation_date_source_bill_id,source
ehr_session_billing_data,index_session_billing_data_prestation_date_source_bill_id,prestation_date
ehr_session_billing_data,index_session_billing_data_session_id_source,session_id
ehr_session_billing_data,index_session_billing_data_session_id_source,bill_id
ehr_session_billing_data,index_session_billing_data_session_id_source,source
ehr_session_billing_data,index_session_billing_data_session_id_source,prestation_date
ehr_subscriptions,ehr_subscriptions_pkey,id
ehr_subscriptions,index_ehr_subscriptions_on_account_id,account_id
ehr_vitals_corrupted_consultations,ehr_vitals_corrupted_consultations_pkey,id
ehr_vitals_corrupted_consultations,index_ehr_vitals_corrupted_consultations_on_consultation_id,consultation_id
external_sync_batch_sync_runs,external_sync_batch_sync_runs_pkey,id
external_sync_batch_sync_runs,index_external_sync_batch_sync_runs_on_organization_id,organization_id
external_sync_batch_sync_runs,index_external_sync_batch_sync_runs_on_uploaded_file_id,uploaded_file_id
ehr_vitals_ranges,ehr_vitals_ranges_pkey,id
ehr_vitals_ranges,index_ranges_on_observation_id,patient_observation_id
encounters,encounters_pkey,id
encounters,index_encounters_on_external_id,external_id
encounters,index_encounters_on_organization_id,organization_id
encounters,index_encounters_on_patient_id,patient_id
external_sync_configurations,external_sync_configurations_pkey,id
external_sync_configurations,index_external_sync_configurations_on_connector_id,external_sync_connector_id
external_sync_configurations,index_external_sync_configurations_on_organization_id,organization_id
experience_periods,experience_periods_pkey,id
experience_periods,index_experience_periods_on_profile_id,profile_id
experience_periods,index_experience_periods_on_ref_experience_establishment_id,ref_experience_establishment_id
experience_periods,index_experience_periods_on_ref_experience_title_id,ref_experience_title_id
establishment_infos,establishment_infos_pkey,id
establishment_infos,index_establishment_infos_on_organization_id,organization_id
external_sync_changelogs,external_sync_changelogs_pkey,id
external_sync_changelogs,index_external_sync_changelog_on_configuration_run_id,external_sync_configuration_run_id
external_sync_changelogs,index_external_sync_changelogs_on_item_type_and_item_id,item_type
external_sync_changelogs,index_external_sync_changelogs_on_item_type_and_item_id,item_id
external_sync_configuration_runs,external_sync_configuration_runs_pkey,id
external_sync_configuration_runs,index_external_sync_configuration_runs_on_account_id,account_id
external_sync_configuration_runs,index_external_sync_configuration_runs_on_organization_id,organization_id
external_sync_configuration_runs,index_external_sync_configuration_runs_on_uploaded_file_id,uploaded_file_id
external_sync_configurations_channels,external_sync_configurations_channels_pkey,id
external_sync_configurations_ipsec_secrets,external_sync_configurations_ipsec_secrets_pkey,id
external_sync_configurations_ipsecs,external_sync_configurations_ipsecs_pkey,id
establishments,establishments_pkey,id
external_sync_configurations_proxies,external_sync_configurations_proxies_pkey,id
external_sync_configurations_versions,external_sync_configurations_versions_pkey,id
external_sync_fhir_resources,external_sync_fhir_resources_pkey,id
external_sync_fhir_resources,index_external_sync_fhir_resources_on_organization_id,organization_id
external_sync_fhir_resources,index_fhir_resources_organization_id_resource_type_resource_id,organization_id
external_sync_fhir_resources,index_fhir_resources_organization_id_resource_type_resource_id,resource_type
external_sync_fhir_resources,index_fhir_resources_organization_id_resource_type_resource_id,resource_id
external_sync_messages,external_sync_messages_pkey,id
external_sync_messages,external_sync_messages_on_organization_id_created_at_status,organization_id
external_sync_messages,external_sync_messages_on_organization_id_created_at_status,status
external_sync_messages,external_sync_messages_on_organization_id_created_at_status,created_at
external_sync_messages,index_external_sync_messages_on_resource_type,resource_type
external_sync_messages,index_external_sync_messages_on_syncable,syncable_item_id
external_sync_messages,index_external_sync_messages_on_syncable,syncable_item_type
external_sync_messages,index_external_sync_messages_orga_error_level_handled_at,organization_id
external_sync_messages,index_external_sync_messages_orga_error_level_handled_at,handled_at
external_sync_messages,index_external_sync_messages_orga_error_level_handled_at,error_level
external_sync_messages,index_esm_on_organization_and_direction_and_message_class,organization_id
external_sync_messages,index_esm_on_organization_and_direction_and_message_class,direction
external_sync_messages,index_esm_on_organization_and_direction_and_message_class,message_class
external_sync_messages,index_external_sync_messages_on_api_consumer_id,api_consumer_id
external_sync_messages,index_external_sync_messages_on_created_at,created_at
external_sync_messages,index_external_sync_messages_on_item_id_and_item_type,item_id
external_sync_messages,index_external_sync_messages_on_item_id_and_item_type,item_type
external_sync_messages,index_external_sync_messages_on_message_identifier,message_identifier
external_sync_messages,index_external_sync_messages_on_organization_id_and_error_type,organization_id
external_sync_messages,index_external_sync_messages_on_organization_id_and_error_type,error_type
external_sync_messages,index_external_sync_messages_on_organization_id_and_id,id
external_sync_messages,index_external_sync_messages_on_organization_id_and_id,organization_id
external_sync_messages,index_external_sync_messages_on_organization_id_and_id_desc,id
external_sync_messages,index_external_sync_messages_on_organization_id_and_id_desc,organization_id
external_sync_messages,index_external_sync_messages_on_organization_id_and_type,organization_id
external_sync_messages,index_external_sync_messages_on_organization_id_and_type,type
external_sync_messages,index_external_sync_messages_orga_status_handled_at,organization_id
external_sync_messages,index_external_sync_messages_orga_status_handled_at,status
external_sync_messages,index_external_sync_messages_orga_status_handled_at,handled_at
external_sync_connectors,external_sync_connectors_pkey,id
external_sync_connectors,external_sync_connectors_technical_identifier_uniqueness,technical_identifier
external_sync_fhir_resource_versions,external_sync_fhir_resource_versions_pkey,id
external_sync_fhir_configurations,external_sync_fhir_configurations_pkey,id
external_sync_fhir_configurations,index_external_sync_fhir_configurations_on_organization_id,organization_id
external_sync_i_med_one_configurations,external_sync_i_med_one_configurations_pkey,id
external_sync_i_med_one_configurations,index_external_sync_i_med_one_configurations_on_organization_id,organization_id
external_sync_orbis_schon_agenda_mappings,external_sync_orbis_schon_agenda_mappings_pkey,id
external_sync_orbis_schon_agenda_mappings,index_external_sync_orbis_schon_agenda_mappings_on_agenda_id,agenda_id
external_sync_errors,external_sync_errors_pkey,id
external_sync_errors,index_external_sync_errors_on_organization_id,organization_id
external_sync_errors,index_external_sync_errors_on_updated_at_and_id,id
external_sync_errors,index_external_sync_errors_on_updated_at_and_id,updated_at
external_sync_fhir_mappings,external_sync_fhir_mappings_pkey,id
external_sync_fhir_mappings,index_external_sync_fhir_mappings_on_item_type_and_item_id,item_type
external_sync_fhir_mappings,index_external_sync_fhir_mappings_on_item_type_and_item_id,item_id
external_sync_fhir_mappings,index_external_sync_fhir_mappings_on_organization_id,organization_id
external_sync_fhir_mappings,index_fhir_mappings_organization_id_resource_type_resource_id,organization_id
external_sync_fhir_mappings,index_fhir_mappings_organization_id_resource_type_resource_id,resource_type
external_sync_fhir_mappings,index_fhir_mappings_organization_id_resource_type_resource_id,resource_id
failed_agenda_notes_encryptions,failed_agenda_notes_encryptions_pkey,id
failed_agenda_notes_encryptions,index_failed_agenda_notes_encryptions_on_agenda_id,agenda_id
external_sync_proxy_configurations,external_sync_proxy_configurations_pkey,id
external_sync_sftp_configurations,external_sync_sftp_configurations_pkey,id
external_sync_visit_motive_mappings,external_sync_visit_motive_mappings_pkey,id
external_sync_visit_motive_mappings,index_external_sync_visit_motive_mappings_unique_external_id,external_id
external_sync_visit_motive_mappings,index_external_sync_visit_motive_mappings_unique_external_id,organization_id
external_sync_orbis_schon_agendas,external_sync_orbis_schon_agendas_pkey,id
external_sync_orbis_schon_agendas,index_external_sync_orbis_schon_agendas_on_orbis_id,orbis_id
external_sync_orbis_schon_agendas,index_external_sync_orbis_schon_agendas_on_organization_id,organization_id
external_sync_zipper_desktop_release_secrets,external_sync_zipper_desktop_release_secrets_pkey,id
external_sync_zipper_desktop_release_secrets,index_external_sync_zipper_desktop_release_secrets_on_token,token
external_sync_zipper_desktop_versions_zipper_parameters,external_sync_zipper_desktop_versions_zipper_parameters_pkey,id
external_sync_zipper_desktop_versions_zipper_parameters,index_es_zipper_desktop_versions_zipper_parameters_on_eszp,external_sync_zipper_parameter_id
external_sync_zipper_desktop_versions_zipper_parameters,index_es_zipper_params_zipper_desktop_versions_on_eszdv,external_sync_zipper_desktop_version_id
external_sync_zipper_desktop_versions_zipper_parameters,index_eszdvzp_on_zipper_desktop_version_and_zipper_parameter,external_sync_zipper_desktop_version_id
external_sync_zipper_desktop_versions_zipper_parameters,index_eszdvzp_on_zipper_desktop_version_and_zipper_parameter,external_sync_zipper_parameter_id
external_sync_zipper_drivers,external_sync_zipper_drivers_pkey,id
external_sync_zipper_desktop_versions,external_sync_zipper_desktop_versions_pkey,id
external_sync_speciality_mappings,external_sync_speciality_mappings_pkey,id
external_sync_speciality_mappings,index_external_sync_speciality_mappings_on_organization_id,organization_id
external_sync_speciality_mappings,index_external_sync_speciality_mappings_on_speciality_id,speciality_id
external_sync_partner_servers,external_sync_partner_servers_pkey,id
external_sync_partner_servers,index_external_sync_partner_server_on_api_consumer_id,api_consumer_id
external_sync_partner_servers,index_external_sync_partner_server_on_configuration_id,external_sync_configuration_id
external_sync_zipper_parameters,external_sync_zipper_parameters_pkey,id
failed_document_encryptions,failed_document_encryptions_pkey,id
failed_document_encryptions,index_failed_document_encryptions_on_document_id,document_id
formations,formations_pkey,id
formations,index_formations_on_profile_id,profile_id
formations,index_formations_on_ref_education_title_id,ref_education_title_id
formations,index_formations_on_ref_university_id,ref_university_id
failed_patient_crucial_info_encryptions,failed_patient_crucial_info_encryptions_pkey,id
failed_patient_crucial_info_encryptions,index_failed_patient_crucial_info_encryption_on_patient_base_id,patient_base_id
fr_care_act_item_referentials,fr_care_act_item_referentials_pkey,id
fr_care_act_item_referentials,index_fr_care_act_item_referentials_on_csv_id,csv_id
fr_imported_patient_insurance_data,fr_imported_patient_insurance_data_pkey,id
fr_imported_patient_insurance_data,index_fr_imported_patient_insurance_data_on_patient_id,patient_id
fr_email_sharing_documents,fr_email_sharing_documents_pkey,id
fr_email_sharing_documents,index_fr_email_sharing_documents_on_document_id,document_id
fr_email_sharing_documents,index_fr_email_sharing_documents_on_secure_messaging_email_id,secure_messaging_email_id
failed_documents_migration_to_pads,failed_documents_migration_to_pads_pkey,id
failed_documents_migration_to_pads,index_failed_documents_migration_to_pads_on_document_id,document_id
failed_appointment_notes_encryptions,failed_appointment_notes_encryptions_pkey,id
failed_appointment_notes_encryptions,index_failed_appointment_notes_encryptions_on_agenda_id,agenda_id
failed_patient_notes_encryptions,failed_patient_notes_encryptions_pkey,id
failed_patient_notes_encryptions,index_failed_patient_notes_encryptions_on_patient_base_id,patient_base_id
